Id	Content	
310267711	研究科技“灵蕴石”至1级	
310267721	研究科技“灵蕴石”至2级	
310267731	研究科技“灵蕴石”至3级	
310267741	研究科技“灵蕴石”至4级	
310267751	研究科技“灵蕴石”至5级	
310267811	研究科技“急救”至1级	
310267821	研究科技“急救”至2级	
310267831	研究科技“急救”至3级	
310267841	研究科技“急救”至4级	
310267851	研究科技“急救”至5级	
310267911	研究科技“战锤步兵”至1级	
310267921	研究科技“熊骑兵”至1级	
310267931	研究科技“冲锋兵”至1级	
310267941	研究科技“能斯机枪手”至1级	
310267951	研究科技“能斯弹兵”至1级	
310270011	通关关卡1-10	
310270021	通关关卡1-15	
310270031	通关关卡1-20	
310270041	通关关卡1-25	
310270051	通关关卡1-30	
310270061	通关关卡1-35	
310270071	通关关卡1-40	
310270081	通关关卡1-45	
310270091	通关关卡1-50	
text_1	{0}:{1}:{2}	
text_2	{0}天 {1}:{2}:{3}	
text_3	{0}天{1}小时	
text_4	{0}小时{1}分钟	
text_5	{0}分钟{1}秒	
text_6	{0}天	
text_7	{0}小时	
text_8	{0}分钟	
text_9	{0}秒	
text_10	UTC:{0}/{1} {2}:{3}	
zhaomu_1	普通招募	
zhaomu_2	高级招募	
zhaomu_3	招募	
zhaomu_4	免费招募	
zhaomu_5	招募十次	
zhaomu_6	下次免费：{0}	
zhaomu_7	今日免费次数：{0}/{1}	
zhaomu_8	确定	
zhaomu_9	奖励一览	
zhaomu_10	普通招募奖励	
zhaomu_11	高级招募奖励	
zhaomu_12	查看概率	
zhaomu_13	{0}已经用完了，您愿意花费1200金币再购买一个吗？	
zhaomu_14	确定	
zhaomu_15	今日不再提示	
zhaomu_16	否	
zhaomu_17	{0}概率说明	
zhaomu_18	内容	
zhaomu_19	详细概率	
zhaomu_20	概率	
zhaomu_21	{0}不足，您愿意花费{1}金币再购买{2}个吗？	
10700001	军事科技	
10700002	加速	
10700003	{0}级	
10700004	资源需求	
10700005	研究	
10700006	立即完成	
10700007	战力	
10700008	该科技已达到最高等级	
10700009	您需要完成前置条件才能解锁研究	
10700010	前往	
10700011	<color=#F10B0B>{0}级</color>	
10700012	取消	
10700013	确定	
10700014	取消研究只会返回80%的资源，您是否确认取消研究	
10700015	研究进度：{0}	
10700016	{0}级	
10700017	可解锁：	
10700018	{0}级{1}研究完成	
10700019	请先完成正在研究的科技后再开始新研究	
10700020	{0}<color=#308637>+{1}</color>	
10700021	{0}%<color=#308637>+{1}%</color>	
Button_1	研究	
Button_2	招募	
chuzhen_1	{0}/{1}	
chuzhen_2	{0}/{1}	
chuzhen_3	当前出征地块	
chuzhen_4	更换地块	
chuzhen_5	更多	
chuzhen_6	出征	
chuzhen_7	总战力：{0}	
chuzhen_8	部队负载：{0}	
chuzhen_9	{0}%	
chuzhen_10	{0}	
chuzhen_11	{0}	
chuzhen_12	{0}	
chuzhen_13	请输入携带士兵数量	
chuzhen_14	确定	
chuzhen_15	清除	
chuzhen_16	出征英雄选择	
chuzhen_17	筛选	
chuzhen_18	当前未选择士兵无法出征	
chuzhen_19	采集	
chuzhen_20	该兵种无可上阵士兵	
chuzhen_21	当前无可上阵英雄，无法创建队伍	
chuzhen_22	当前未选择英雄无法出征	
xunlian_1	训练	
xunlian_2	{0}	
xunlian_3	当前兵种未解锁，请前往学院解锁该兵种	
xunlian_4	<color=#ff0000>{0}{1}级</color>	
xunlian_5	<color=#ff0000>{0}</color>	
xunlian_6	立即完成	
xunlian_7	加速	
xunlian_8	取消训练	
xunlian_9	您是否确认取消训练	
xunlian_10	{0}详情	
xunlian_12	招募进度：{0}	
xunlian_13	{0}特性	
xunlian_14	您获得了 {0}单位{1}	
getitem	您能够通过以下途径获取道具。	
10800001	联盟	
10800002	主城堡等级达到{0}级解锁	
10800003	联盟	
10800004	加入	
10800005	创建	
10800006	首次加入联盟将获得400金币	
10800007	联盟互助可以帮您节约大量时间	
10800008	增援盟友可以抵御强敌	
10800009	建立联盟要塞来进行领土扩展	
10800010	占领关卡或遗迹来获得祝福	
10800011	创建联盟	
10800012	联盟简称	
10800013	联盟名称	
10800014	联盟介绍	
10800015	单击输入	
10800016	入盟方式	
10800017	自由加入	
10800018	需要申请	
10800019	常用语言	
10800020	简体中文	
10800021	联盟旗帜	
10800022	编辑	
10800023	创建联盟	
10800024	· 简称必须为3至4个字符<br>· 可以使用英文、数字或符号	
10800025	确定	
10800026	该简称已被使用	
10800027	简称的长度必须为3至4个字符	
10800028	非法的联盟简称	
10800029	· 简称必须为5至20个字符<br>· 联盟名称可以由英文、数字或符号组成	
10800030	该联盟名称已被使用	
10800031	联盟名称的长度必须为5至20个字符	
10800032	非法的联盟名称	
10800033	{0}/{0}	
10800034	联盟介绍包含非法字符	
10800035	最多只可以输入200个字符	
10800036	任何人均可加入	
10800037	需要申请	
10800038	旗帜底色&领土颜色	
10800039	图案	
golduse_1	您当前没有足够的金币	
BuildForm_1	立即完成	
BuildForm_2	升级	
BuildForm_3	前往	
BuildForm_4	领主，确定消耗{0}钻石立即完成吗？	
BuildForm_5	确定	
BuildForm_6	取消	
BuildForm_7	今日不再提示	
BuildForm_8	宝石不足	
BuildForm_9	前往购买	
BuildForm_10	{0}将存放在建筑列表中，再次摆放时无需任何费用	
BuildForm_11	{0}补充	
BuildForm_12	一键使用获得{0}{1}	
BuildForm_13	一键补充	
BuildForm_14	使用	
BuildForm_15	购买并使用	
BuildForm_16	消耗：{0}	
BuildForm_17	一键补充{0}{1}	
BuildForm_18	加速	
BuildForm_19	一键使用{0}的加速道具	
BuildForm_20	一键加速	
BuildForm_21	一键加速：{0}	
BuildForm_22	本次使用的加速道具已超出所需时间{0}分钟，确定使用吗？	
BuildForm_23	{0}级	
BuildForm_24	尊敬的执政官，是否确定使用以下加速道具？	
BuildForm_25	立即完成	
BuildForm_26	是否花费	
BuildForm_27	立即完成？	
BuildForm_28	攻击力	
BuildForm_29	攻城值	
BuildForm_30	防御	
BuildForm_31	生命值	
BuildForm_32	部队容量	
BuildForm_33	训练容量	
BuildForm_34	训练速度加成	
BuildForm_35	免费普通招募次数	
BuildForm_36	免费普通招募冷却	
BuildForm_37	免费高级招募冷却	
BuildForm_38	研究速度加成	
BuildForm_39	建筑未解锁	
BuildForm_40	建筑已到达上限	
BuildForm_41	<color=#ff0000>{0}</color>	
BuildForm_42	建造队列已满	
BuildForm_43	属性	
BuildForm_44	加成	
BuildForm_45	炮塔数量上限	
BuildForm_46	炮塔等级上限	
BuildForm_47	炮塔中心{0}级解锁	
BuildForm_48	炮塔回收	
BuildForm_49	是否回收{0}	
BuildForm_50	炮塔数量达到上限，升级炮塔中心可以提高数量上限	
BuildForm_51	升级炮塔中心可提高可合成炮塔等级上限	
BuildForm_52	{0}数量不足	
BuildForm_53	炮塔合成规则	
BuildForm_54	1.两个同类型同等级炮塔可以合成一个更高一级的同类型炮塔。<br>2.一键合成会消耗您所选类型的在所选等级区间内的所有炮塔进行合成。<br>3.一键合成会将所选炮塔合成至可合成的最高等级。<br>4.您当前可合成炮塔的等级上限受炮塔中心影响。<br>5.您无法选择已达到当前炮塔等级上限的炮塔进行合成操作。<br>6.当前炮塔等级上限可以在炮塔中心处查看。<br>7.一键合成无法合成出超过当前等级上限的炮塔。<br>	
BuildForm_55	消耗<size=32><color=#FF9B00>{0}级</color></size>及以下{1}个{2}合成到最高等级	
BuildForm_56	上阵{0}/{1}	
jianzhu_9001	主城堡	
jianzhu_9002	领主处理政务的办公场所	
jianzhu_9003	能斯塔	
jianzhu_9004	利用乌列为浮岛提供能源	
jianzhu_9005	步兵营地	
jianzhu_9006	训练勇敢的步兵部队	
jianzhu_9007	炮塔	
jianzhu_9008	射程较远的防御建筑	
jianzhu_9009	机枪塔	
jianzhu_9010	可以快速消灭附近的敌军	
jianzhu_9011	医院	
jianzhu_9012	治疗受伤的部队	
jianzhu_9013	自由地块	
jianzhu_9014	可以扩大浮岛面积	
jianzhu_9015	军营	
jianzhu_9016	英雄集结部队的场所	
jianzhu_9017	酒馆	
jianzhu_9018	招募历史上最传奇的统帅	
jianzhu_9019	仓库	
jianzhu_9020	保护您的资源不被掠夺	
jianzhu_9021	学院	
jianzhu_9022	研究全新的科学技术	
jianzhu_9023	骑兵营地	
jianzhu_9024	训练骁勇的骑兵部队	
jianzhu_9025	火枪兵营地	
jianzhu_9026	训练精准的火枪兵部队	
jianzhu_9027	机枪兵营地	
jianzhu_9028	训练机枪兵	
jianzhu_9029	农场	
jianzhu_9030	通过家畜和农作物来供给食物	
jianzhu_9031	木材厂	
jianzhu_9032	对树木进行加工来获取木材	
jianzhu_9033	铁矿场	
jianzhu_9034	采集黑铁的矿场	
jianzhu_9035	银矿场	
jianzhu_9036	采集秘银的矿场	
jianzhu_9037	机枪塔	
jianzhu_9038	加农炮	
jianzhu_9039	重炮	
jianzhu_9040	联盟中心	
jianzhu_9041	联盟城堡	
jianzhu_9042	测试地五	
jianzhu_9043	测试地六	
jianzhu_9044	测试地七	
jianzhu_9045	测试地八	
jianzhu_9046	功能地九	
jianzhu_9047	机枪塔	
jianzhu_9048	加农炮	
jianzhu_9049	重炮	
jianzhu_9050	掷弹兵营地	
jianzhu_9051	训练掷弹兵	
jianzhu_9052	炮塔中心	
jianzhu_9053	炮塔中心	
jianzhu_9054	能够对快速对近距离的敌人造成伤害	
jianzhu_9055	能够对远距离多个敌人造成伤害	
jianzhu_9056	能够对中距离多个敌人造成大量伤害	
jianzhu_9057	哨戒炮	
jianzhu_9058	能够对近距离多个敌人造成伤害	
jianzhu_9059	铁匠铺	
jianzhu_9060	打造装备的地方	
jianzhu_9997	主城堡升至{0}级才能建造更多	
jianzhu_9998	主城堡升至{0}级才能解锁	
jianzhu_9999	已达到建造上限	
bianji_1	编辑模式	
bianji_2	保存布局	
bianji_3	退出编辑	
bianji_4	取消编辑	
bianji_5	确定要放弃更改并退出编辑模式吗？	
bianji_6	城市编辑模式	
bianji_7	城市布局保存成功	
bianji_8	有建筑未和主城堡相连接，确定要放弃编辑吗？	
bianji_9	{0} {1}级	
bianji_10	无可建造区域，请调整布局	
soldier_101	步兵	
soldier_102	骑兵	
soldier_103	火枪兵	
soldier_104	机枪兵	
soldier_105	掷弹兵	
Chat_1	世界	
Chat_2	【联盟】{0}	
Chat_3	置顶	
Chat_4	删除	
Chat_5	{0}加入了群聊	
Chat_6	{0}退出讨论组	
Chat_7	您发送消息过于频繁,请稍后发送	
Chat_8	您已被该玩家屏蔽	
Chat_9	复制	
Chat_10	举报	
Chat_11	聊天信息	
Chat_12	消息免打扰	
Chat_13	发起联盟群聊	
Chat_14	群聊名称	
Chat_15	群成员	
Chat_16	添加成员	
Chat_17	删除成员	
Chat_18	退出频道	
Chat_19	屏蔽此人	
Chat_20	删除	
Chat_21	加为好友	
Chat_22	发消息	
Chat_23	接受	
Chat_24	拒绝	
Chat_25	我的好友	
Chat_26	添加好友	
Chat_27	新朋友	
Chat_28	群聊	
Chat_29	屏蔽列表	
Chat_30	查找好友	
Chat_31	请输入玩家ID	
Chat_32	未搜索到玩家	
Chat_33	搜索结果	
Chat_34	添加	
Chat_35	已请求	
Chat_36	已添加	
Chat_37	【王国】	
Chat_38	【群组】{0}	
Chat_39	【好友】{0}	
Chat_40	【玩家】{0}	
Chat_41	世界频道	
Chat_42	玩家频道	
Chat_43	创建频道	
Chat_44	好友列表	
Chat_45	请输入频道名字	
Chat_46	新朋友	
Chat_47	屏蔽此频道	
Chat_48	免打扰模式	
Chat_49	成员名单	
Chat_50	欢迎{0}进入聊天	
Chat_51	{0}退出联盟，从此大路朝天，各走一边。	
Chat_52	消息	
Chat_53	<color=#40c7c5>【{0}】</color>{1}	
Chat_54	未达到发言最低主城等级需求，无法发言	
Chat_55	信息过长无法发送	
Chat_56	{0}邀请{1}加入讨论组	
Chat_57	{0}将{1}移出讨论组	
Chat_58	{0}将讨论组名称改为{1}	
ChatTitle_1	消息	
ChatTitle_2	我的好友	
ChatTitle_3	选择联系人	
ChatTitle_4	添加好友	
ChatTitle_5	聊天设置	
ChatTitle_6	联盟成员	
ChatTitle_7	群聊成员	
ChatTitle_8	删除成员	
ChatOption_1	我的好友	
ChatOption_2	发起群聊	
ChatOption_3	添加好友	
ChatOption_4	复制	
ChatOption_5	举报	
ChatButton_1	添加	
ChatButton_2	已请求	
ChatButton_3	已添加	
ChatButton_4	进入联盟	
ChatButton_5	发信息	
ChatButton_6	删除	
ChatButton_7	确认	
ChatButton_8	取消	
ChatButton_9	添加好友	
ChatButton_10	已请求	
ChatButton_11	退出	
ChatButton_12	同意	
ChatButton_13	同意	
ChatChannel_1	世界	
ChatChannel_2	【联盟】{0}	
ChatList_1	新朋友	
ChatList_2	我的好友	
ChatList_3	群聊	
ChatList_4	屏蔽列表	
ChatList_5	A	
ChatList_6	B	
ChatList_7	C	
ChatList_8	D	
ChatList_9	E	
ChatList_10	F	
ChatList_11	G	
ChatList_12	H	
ChatList_13	I	
ChatList_14	J	
ChatList_15	K	
ChatList_16	L	
ChatList_17	M	
ChatList_18	N	
ChatList_19	O	
ChatList_20	P	
ChatList_21	Q	
ChatList_22	R	
ChatList_23	S	
ChatList_24	T	
ChatList_25	U	
ChatList_26	V	
ChatList_27	W	
ChatList_28	X	
ChatList_29	Y	
ChatList_30	Z	
ChatList_31	0-9	
ChatList_32	其他	
ChatList_33	盟主	
ChatList_34	官员	
ChatList_35	成员	
ChatList_36	管理员	
ChatList_37	[{0}]{1}:{2}	
ChatText_1	消息免打扰	
ChatText_2	群聊名称	
ChatText_3	添加成员	
ChatText_4	删除成员	
ChatText_5	发起群聊	
ChatText_6	消息屏蔽	
ChatText_7	释放发送	
ChatText_8	讨论组设置	
ChatText_9	所有成员	
ChatConfirm_1	确认屏蔽吗	
ChatConfirm_2	屏蔽后，您将无法收到该玩家的信息	
ChatConfirm_3	确认删除吗	
ChatConfirm_4	删除后，您将解除与该玩家的好友关系	
ChatConfirm_5	确认举报吗	
ChatConfirm_6	经核实后，对于违规言论，将予以警告、禁言或封号等处罚	
ChatRemind_1	<color=#a9a9a9>请输入玩家ID</color>	
ChatRemind_2	未搜索到玩家	
ChatRemind_3	已复制	
ChatRemind_4	已收到您的举报，我们将尽快处理	
ChatRemind_5	该名称无效，请重新输入	
ChatRemind_6	<color=#a9a9a9>{0}后可以发言</color>	
ChatRemind_7	<color=#a9a9a9>您已被禁言，无法发送信息</color>	
ChatRemind_8	<color=#ff0000>[@]<color=red>{0}	
ResourceBuilding_1	农场	
ResourceBuilding_2	木材厂	
ResourceBuilding_3	铁矿场	
ResourceBuilding_4	银矿场	
ResourceBuilding_5	{0}级{1}	
ResourceBuilding_6	{0}升级	
ResourceBuilding_7	每小时{0}产量	
ResourceBuilding_8	{0}最大收取量	
ResourceBuilding_9	{0}保护量	
ResourceBuilding_10	等级	
ResourceBuilding_11	农场建筑说明	
ResourceBuilding_12	木材厂建筑说明	
ResourceBuilding_13	铁矿场建筑说明	
ResourceBuilding_14	银矿场建筑说明	
ResourceBuilding_15	{0}信息	
ResourceBuilding_16	详情	
ResourceBuilding_17	{0}级	
WareHouse_1	仓库建筑说明	
Building_Attr	{0}<color=#418938>+{1}</color>	
Resource_display1	<color=#ff0000>{0}</color>/{1}	
Resource_display2	{0}/{1}	
Loading_1	Loading	
Loading_2	{0}%	
Hospital_1	当前无伤兵	
Hospital_2	当前有{0}单位士兵正在治疗	
Hospital_3	你获得了{0}单位	
Hospital_4	医院	
Hospital_5	伤兵容量:  {0}/{1}	
Hospital_6	选择受伤单位	
Hospital_7	伤兵总量: {0}	
Hospital_8	全部选择	
Hospital_9	全部取消	
Hospital_10	立即治疗	
Hospital_11	治疗	
Hospital_12	治疗伤兵	
Hospital_13	<color=#000000><b>医院功能</b></color><br>1.战斗结束后，重伤单位会被自动送往医院<br>2.如果医院容量已满，将无法再接收更多的受伤单位，而无法进入医院的部队便会由于得不到及时治疗而死亡	
Hospital_14	医院容量	
Hospital_15	取消治疗	
Hospital_17	{0}单位已经治疗完毕，随时准备加入战斗	
Task_1	主线任务	
Task_2	支线任务	
Task_3	{0}/{1}	
Task_4	前往	
Task_5	领取奖励	
Task_6	刷新时间:{0}	
Task_7	活跃度	
Task_8	您获得了 {0}	
Task_9	<color=#000000><b>活跃度宝箱</b></color><br>打开后可获得以下所有奖励：{0}	
Change_1	通用碎片兑换	
Jump_1	在酒馆中开启宝箱有一定几率获得。	
Jump_2	使用通用雕像来兑换该统帅的雕像。	
hero_1	经验书使用提示	
hero_2	是否确认使用以下经验书，经验将溢出<color=#cd3c25>{0}</color>	
hero_3	是否确认使用以下经验书	
hero_4	已达到当前等级上限	
hero_5	已满级	
hero_6	经验溢出提示	
hero_7	{0}级	
hero_8	一键升级	
hero_9	前往升星	
hero_skill_1	<color=#cd3c25><b>怒气需求：{0}</b></color>	
hero_skill_2	{0}级	
hero_skill_2011	撼地之剑	
hero_skill_2012	撼地之剑技能描述	
hero_skill_2021	野蛮割裂	
hero_skill_2022	野蛮割裂技能描述	
hero_skill_2031	巨象践踏	
hero_skill_2032	巨象践踏技能描述	
hero_skill_2041	天使庇护	
hero_skill_2042	天使庇护技能描述	
hero_skill_2051	并吞八荒	
hero_skill_2052	并吞八荒技能描述	
TimeWhirl_1	单星漩涡	
TimeWhirl_2	地海双星漩涡	
TimeWhirl_3	神门双星漩涡	
emplacement_1	主炮升级道具不足	
range_1	近	
range_2	中	
range_3	远	
commodityname_101	商品1	
commodityname_102	商品2	
commodityname_103	商品3	
commodityname_104	商品4	
commodityname_105	商品5	
commodityname_106	商品6	
commodityname_107	商品7	
commodityname_108	商品8	
commodityname_109	商品9	
commodityname_110	商品10	
commodityname_111	商品11	
commodityname_112	商品12	
commodityname_113	商品13	
commodityname_114	商品14	
commodityname_115	商品15	
commodityname_116	商品16	
commodityname_117	商品17	
commodityname_118	商品18	
commodityname_119	商品19	
commodityname_120	商品20	
commodityname_121	商品21	
commodityname_122	商品22	
commodityname_123	商品23	
commodityname_124	商品24	
commodityname_125	商品25	
commodityname_126	商品26	
commodityname_127	商品27	
commodityname_128	商品28	
commodityname_129	商品29	
commodityname_130	商品30	
commodityname_201	商品31	
commodityname_202	商品32	
commodityname_203	商品33	
commodityname_204	商品34	
commodityname_205	商品35	
commodityname_206	商品36	
commodityname_207	商品37	
commodityname_208	商品38	
commodityname_209	商品39	
commodityname_210	商品40	
commodityname_211	商品41	
commodityname_212	商品42	
commodityname_213	商品43	
commodityname_214	商品44	
commodityname_215	商品45	
commodityname_216	商品46	
commodityname_217	商品47	
commodityname_218	商品48	
commodityname_219	商品49	
commodityname_220	商品50	
commodityname_221	商品51	
commodityname_222	商品52	
commodityname_223	商品53	
commodityname_224	商品54	
commodityname_225	商品55	
commodityname_226	商品56	
commodityname_227	商品57	
commodityname_228	商品58	
commodityname_229	商品59	
commodityname_230	商品60	
commodityname_301	商品61	
commodityname_302	商品62	
commodityname_303	商品63	
commodityname_304	商品64	
commodityname_305	商品65	
commodityname_306	商品66	
commodityname_307	商品67	
commodityname_308	商品68	
commodityname_309	商品69	
commodityname_310	商品70	
commodityname_311	商品71	
commodityname_312	商品72	
commodityname_313	商品73	
commodityname_314	商品74	
commodityname_315	商品75	
commodityname_316	商品76	
commodityname_317	商品77	
commodityname_318	商品78	
commodityname_319	商品79	
commodityname_320	商品80	
commodityname_321	商品81	
commodityname_322	商品82	
commodityname_323	商品83	
commodityname_324	商品84	
commodityname_325	商品85	
commodityname_326	商品86	
commodityname_327	商品87	
commodityname_328	商品88	
commodityname_329	商品89	
commodityname_330	商品90	
commodityname_401	商品91	
commodityname_402	商品92	
commodityname_403	商品93	
commodityname_404	商品94	
commodityname_405	商品95	
commodityname_406	商品96	
commodityname_407	商品97	
commodityname_408	商品98	
commodityname_409	商品99	
commodityname_410	商品100	
commodityname_411	商品101	
commodityname_412	商品102	
commodityname_413	商品103	
commodityname_414	商品104	
commodityname_415	商品105	
primarytype_1	食物类	
primarytype_2	加工类	
primarytype_3	资源类	
primarytype_4	装饰类	
secondarytype_1	二级分类1	
secondarytype_2	二级分类2	
secondarytype_3	二级分类3	
secondarytype_4	二级分类4	
secondarytype_5	二级分类5	
secondarytype_6	二级分类6	
secondarytype_7	二级分类7	
secondarytype_8	二级分类8	
secondarytype_9	二级分类9	
secondarytype_10	二级分类10	
secondarytype_11	二级分类11	
secondarytype_12	二级分类12	
secondarytype_13	二级分类13	
secondarytype_14	二级分类14	
secondarytype_15	二级分类15	
secondarytype_16	二级分类16	
secondarytype_17	二级分类17	
secondarytype_18	二级分类18	
secondarytype_19	二级分类19	
secondarytype_20	二级分类20	
secondarytype_21	二级分类21	
portname_111	悉尼	
portname_112	阿道弗斯	
portname_113	圣但尼	
portname_114	堪培拉	
portname_115	达尼丁	
portname_121	莫罗尼	
portname_122	罗托鲁瓦	
portname_123	布里斯班	
portname_124	克鲁萨	
portname_125	阔因	
portname_131	北帕默斯顿	
portname_132	曼度拉	
portname_133	温得和克	
portname_134	汉密尔顿	
portname_135	阿德莱德	
portname_141	约翰内斯堡	
portname_142	塔那那利佛	
portname_143	凯恩斯	
portname_144	比勒陀利亚	
portname_145	姆巴巴内	
portname_151	霍巴特	
portname_152	戈尔	
portname_153	马塞卢	
portname_154	约克	
portname_155	奥克兰	
portname_161	哈拉雷	
portname_162	马凯	
portname_163	布兰太尔	
portname_164	皮达马拉	
portname_165	开普敦	
portname_171	墨尔本	
portname_172	马普托	
portname_173	蒂马鲁	
portname_174	布隆方丹	
portname_175	珀斯	
portname_181	德班	
portname_182	惠灵顿	
portname_183	维多利亚	
portname_184	哈博罗内	
portname_185	韦斯特兰	
portname_211	罗萨里奥	
portname_212	巴西利亚	
portname_213	萨尔托	
portname_214	科尔多瓦	
portname_215	布卡拉曼加	
portname_221	蓬塔阿雷纳斯	
portname_222	巴尔切塔	
portname_223	瓦尔帕莱索	
portname_224	圣保罗	
portname_225	拉巴斯	
portname_231	拉普拉塔	
portname_232	麦德林	
portname_233	加拉加斯	
portname_234	库斯科	
portname_235	埃尔卡拉法特	
portname_241	基多	
portname_242	里约热内卢	
portname_243	卡利	
portname_244	恩卡纳西翁	
portname_245	马德普拉塔	
portname_251	圣地亚哥	
portname_252	利马	
portname_253	乌斯怀亚	
portname_254	萨尔瓦多	
portname_255	苏克雷	
portname_261	布宜诺斯艾利斯	
portname_262	波哥大	
portname_263	累西腓	
portname_264	巴兰基亚	
portname_265	玛瑙斯	
portname_271	贝洛奥里藏特	
portname_272	门多萨	
portname_273	亚松森	
portname_274	康塞普西翁	
portname_275	萨尔托	
portname_281	贝伦	
portname_282	伊瓜苏	
portname_283	马拉开波	
portname_284	蒙得维的亚	
portname_285	阿雷格里	
portname_311	贝尔莫潘	
portname_312	圣何塞	
portname_313	拉斯维加斯	
portname_314	特诺奇蒂特兰	
portname_315	华盛顿	
portname_321	圣乔治	
portname_322	魁北克	
portname_323	里士满	
portname_324	夏洛特	
portname_325	埃德蒙顿	
portname_331	马那瓜	
portname_332	肯诺拉	
portname_333	多伦多	
portname_334	纽约	
portname_335	亚特兰大	
portname_341	金斯顿	
portname_342	圣多明各	
portname_343	菲尼克斯	
portname_344	洛杉矶	
portname_345	卡尔加里	
portname_351	金斯敦	
portname_352	西雅图	
portname_353	哈瓦那	
portname_354	芝加哥	
portname_355	普埃布拉	
portname_361	蒙特利尔	
portname_362	拿骚	
portname_363	渥太华	
portname_364	蒙特雷	
portname_365	休斯顿	
portname_371	瓜达拉哈拉	
portname_372	温哥华	
portname_373	波士顿	
portname_374	萨德伯里	
portname_375	太子港	
portname_381	达拉斯	
portname_382	比洛克西	
portname_383	匹兹堡	
portname_384	特古西加尔巴	
portname_385	莱昂	
portname_411	蔚朝	
portname_412	东京	
portname_413	横滨	
portname_414	内比都	
portname_415	水原	
portname_421	乌兰巴托	
portname_422	温泉	
portname_423	蔚山	
portname_424	新德里	
portname_425	韦冬	
portname_431	班加罗尔	
portname_432	普吉	
portname_433	哈巴罗夫斯克	
portname_434	万象	
portname_435	福昆	
portname_441	喀布尔	
portname_442	大阪	
portname_443	科伦坡	
portname_444	乌苏里斯克	
portname_445	卡拉奇	
portname_451	九州	
portname_452	撒马尔罕	
portname_453	达卡	
portname_454	神户	
portname_455	巨熊	
portname_461	海山	
portname_462	名古屋	
portname_463	彼得罗巴甫洛夫斯克	
portname_464	曼谷	
portname_465	百川	
portname_471	孟买	
portname_472	首尔	
portname_473	雅库茨克	
portname_474	加尔各答	
portname_475	皓宇	
portname_481	釜山	
portname_482	符拉迪沃斯托克	
portname_483	昌迪加尔	
portname_484	颖州	
portname_485	仁川	
portname_511	哥本哈根	
portname_512	里昂	
portname_513	斯图加特	
portname_514	伦敦	
portname_515	新西伯利亚	
portname_521	布鲁塞尔	
portname_522	利物浦	
portname_523	布达佩斯	
portname_524	巴黎	
portname_525	科隆	
portname_531	曼彻斯特	
portname_532	加里宁格勒	
portname_533	蒙彼利埃	
portname_534	赫尔辛基	
portname_535	阿姆斯特丹	
portname_541	格拉斯哥	
portname_542	法兰克福	
portname_543	慕尼黑	
portname_544	都柏林	
portname_545	华沙	
portname_551	图卢兹	
portname_552	莫斯科	
portname_553	伯尔尼	
portname_554	伯明翰	
portname_555	伏尔加格勒	
portname_561	海牙	
portname_562	斯德哥尔摩	
portname_563	布拉格	
portname_564	维也纳	
portname_565	叶卡捷琳堡	
portname_571	爱丁堡	
portname_572	鹿特丹	
portname_573	汉堡	
portname_574	马赛	
portname_575	基辅	
portname_581	尼斯	
portname_582	谢菲尔德	
portname_583	圣彼得堡	
portname_584	奥斯陆	
portname_585	柏林	
portname_611	萨拉曼卡	
portname_612	波尔图	
portname_613	阿尔及尔	
portname_614	罗马	
portname_615	马德里	
portname_621	的黎波里	
portname_622	瓦努克肖特	
portname_623	巴塞罗那	
portname_624	开罗	
portname_625	都灵	
portname_631	马拉加	
portname_632	贝尔格莱德	
portname_633	迪拜	
portname_634	巴伦西亚	
portname_635	格拉纳达	
portname_641	米兰	
portname_642	阿布贾	
portname_643	圣塔伦	
portname_644	拉巴特	
portname_645	利雅得	
portname_651	安卡拉	
portname_652	佛罗伦萨	
portname_653	亚的斯亚贝巴	
portname_654	雅温得	
portname_655	班加西	
portname_661	索菲亚	
portname_662	威尼斯	
portname_663	伊斯坦布尔	
portname_664	亚历山大	
portname_665	阿布扎比	
portname_671	那不勒斯	
portname_672	塞维利亚	
portname_673	亚穆苏克罗	
portname_674	达喀尔	
portname_675	雅典	
portname_681	里斯本	
portname_682	奥兰	
portname_683	坎帕拉	
portname_684	阿克拉	
portname_685	布加勒斯特	
portname_711	巴里文打	
portname_712	马尼拉	
portname_713	斯里巴加	
portname_714	苏瓦	
portname_715	瓜拉丁加奴	
portname_716	夏威夷	
portname_721	阿加尼亚	
portname_722	万隆	
portname_723	霍尼亚拉	
portname_724	泗水	
portname_725	帝力	
portname_726	茨瓦内	
portname_731	维拉	
portname_732	檀香山	
portname_733	帕劳	
portname_734	卡莱杜帕	
portname_735	托比	
portname_736	帕利基尔	
portname_741	拉瓦格	
portname_742	富纳富提	
portname_743	古晋	
portname_744	吉隆坡	
portname_745	民都洛	
portname_746	亚伦	
portname_751	布莱伦	
portname_752	阿皮亚	
portname_753	雅加达	
portname_754	劳托卡	
portname_755	芒加莱	
portname_756	莫尔兹比	
portname_761	马朱罗	
portname_762	沙巴	
portname_763	塔拉瓦	
portname_764	朗布隆	
portname_765	日惹	
portname_766	亚当斯敦	
portname_771	宿务	
portname_772	新加坡	
portname_773	帕皮提	
portname_774	苏皮奥里	
portname_775	福努阿累	
portname_776	比基尼	
portname_781	库努阿洛法	
portname_782	苏拉威西	
portname_783	塞兰	
portname_784	桑道恩	
portname_785	阿洛菲	
portname_786	吕宋	
MessageTips0001	建筑必须互相连通	
